年齢,性別,身長,体重,今の時間帯,空いた時間,食べたカロリー,これから食べるカロリー,食べれたか
41,女性,184.91477579440073,54.48344708653137,2023-08-25 21:59:27,18.5804647852091,1113.7225327863378,880.4299559979904,0
47,女性,154.58749164381737,64.57083942833533,2023-08-25 04:04:55,3.29032449363776,1405.9866373097084,33.46243468105155,1
61,女性,172.37111856808139,77.56707012836041,2023-08-25 22:04:01,18.288335248859838,1585.7700713088032,147.47753329838616,0
27,男性,172.60876083563153,53.314983988225606,2023-08-25 15:27:48,11.188384262317816,475.38097226157964,2328.822458651387,0
37,男性,183.9490455005435,79.18487886603518,2023-08-25 05:12:27,12.02832254128253,653.692908635282,1354.5939110825884,1
33,男性,169.68718622498852,63.67864523454891,2023-08-25 11:45:46,13.945346873432273,679.7164164021651,873.9855084226155,1
60,女性,158.1429544588895,58.12387599688833,2023-08-25 16:51:07,14.254468543131718,1180.223145192742,224.23874491086224,0
35,女性,157.3861877564489,45.360348873108904,2023-08-25 03:32:58,12.612897221977544,970.4232955627505,473.0296032157036,0
42,男性,168.4731883301266,49.598295793406955,2023-08-25 02:02:57,18.428705466512476,1280.7395743203226,380.3854399399963,0
27,男性,176.58014368129992,76.08701123924303,2023-08-25 18:46:30,16.760359040356164,1617.1875114677837,407.6142107956228,1
28,男性,158.86742893235032,64.92750056962683,2023-08-25 23:13:10,13.983246393264965,1134.4096013452877,1265.8409026792335,0
44,男性,159.37421498313572,84.1063458536498,2023-08-25 19:58:43,14.870394303847636,1820.2388613517844,140.17242125858647,0
45,男性,171.98292366629843,52.15623440574807,2023-08-25 02:43:37,8.865699504887168,586.9005980566186,1254.4623007961077,0
40,男性,172.93507937697757,82.14814621621309,2023-08-25 15:31:13,4.35594003196561,257.06902640749064,1216.8951795296284,1
58,女性,154.7649297424327,71.33079415149123,2023-08-25 23:57:01,15.709233066593027,194.7882614361986,2716.6071438185436,0
79,男性,171.8233848988437,49.955048748267785,2023-08-25 23:53:46,15.130711114011588,1163.02675029264,446.708876463635,0
77,男性,150.36161119785393,85.83567928938209,2023-08-25 12:29:08,16.911894778728406,1477.7108061532751,428.88610718135425,0
74,女性,154.46151372946267,49.74621420283931,2023-08-25 14:54:59,10.608994123980889,483.3783296072816,600.2379995366297,1
50,男性,156.2713517577264,82.67743242765414,2023-08-25 22:06:27,6.274815002127382,672.1806648086293,1951.1371094351596,0
37,女性,159.86512760535848,60.879515677572954,2023-08-25 11:35:02,17.712793040535324,677.0127352859221,1002.2355187093589,0
51,女性,153.50565859584324,89.1449960684405,2023-08-25 04:26:03,19.828197854434674,740.218057338043,978.4052821103608,1
75,女性,154.29823497345177,62.93723370259488,2023-08-25 16:05:59,9.654796033495154,539.2558198883575,964.9058189179555,0
28,男性,168.5602739009721,87.32162670863448,2023-08-25 13:30:46,19.58659595027014,1445.3740244911094,589.8972252498301,1
36,女性,182.54779133994995,54.10664868428299,2023-08-25 16:57:55,16.164174624122992,835.3783939004196,1046.8967027704189,0
34,男性,172.80847100543545,83.68052890113839,2023-08-25 16:22:36,18.229781986391835,319.2353064292985,1922.2839901772436,0
75,男性,158.16229999147833,76.22752571858582,2023-08-25 15:47:14,10.390127872434656,1482.6735370779872,211.08400358683676,0
38,男性,165.84521536589492,88.87460892157748,2023-08-25 06:07:42,13.323510818757724,1570.2514642440665,922.5038172754823,0
28,女性,160.3953551165275,88.85860409547855,2023-08-25 03:52:28,1.768003677861559,1074.651236137001,-306.119102503255,1
65,男性,185.27367155617006,86.47171173514712,2023-08-25 18:46:44,2.885810539919817,1493.821278379605,323.87523845822693,1
30,男性,177.6780878496159,63.50460155063982,2023-08-25 20:23:01,8.64301447033498,595.416028097372,1041.9767403293645,1
72,女性,173.74429700567262,48.50868067504591,2023-08-25 03:50:59,5.532269033451334,754.5592291015292,605.8029791660687,0
54,女性,170.44662769844254,74.85319376615297,2023-08-25 12:10:34,19.67732402567921,167.1475853043388,1684.7834739902278,0
53,男性,179.44857920247367,49.414344692269204,2023-08-25 01:42:08,11.333827909128258,265.5102589897362,1558.6579711026075,0
69,女性,178.56748866273722,46.628409719385296,2023-08-25 02:34:57,19.818884965075735,834.1739577786719,697.7474307514212,0
49,男性,156.60686782838366,82.71572528289073,2023-08-25 09:12:29,10.186841103012327,202.62615309746334,1655.1928207941369,1
29,女性,152.86182762604895,69.39317126791052,2023-08-25 05:08:30,16.2149745633004,1018.8104154034688,807.5052445334082,0
47,女性,156.56380545106157,52.03561974214134,2023-08-25 08:24:43,4.504871723183098,690.6205357429392,394.36146738794986,1
24,女性,170.75771014290143,58.91940130164704,2023-08-25 08:33:51,6.3182304854962705,207.68510337957977,1662.0431676948056,0
73,女性,173.51206157985933,50.88102843520828,2023-08-25 09:48:40,17.950473094064144,1104.4440313799266,208.0390571937456,0
60,男性,159.15571010208842,53.672753219248754,2023-08-25 12:01:46,10.824708749348076,246.3795873071144,1463.5460288825907,0
47,男性,177.73278675970207,89.00132622671967,2023-08-25 09:30:37,5.870625402961046,247.52405401700142,2374.394154801491,0
29,男性,184.78018063744224,87.92117381516766,2023-08-25 22:28:38,16.772020938300074,1643.508179149582,1196.5035656190753,0
48,女性,187.08884136575546,64.33100572311244,2023-08-25 02:46:52,14.16544321255872,544.2730548346818,1763.7924998082485,0
62,女性,186.73623501060393,70.07230724541881,2023-08-25 07:53:41,14.706368311712522,1287.568178878207,451.9666750147061,0
32,女性,171.4727998493303,49.232980274984456,2023-08-25 18:28:45,12.071071893373881,923.3064916412145,1186.6625603728712,0
66,女性,160.1528088081348,67.52484040714805,2023-08-25 01:35:10,11.62347048823162,623.1076331670101,815.561974615215,0
26,女性,175.9337727979883,55.537548179245064,2023-08-25 01:10:38,10.846265521697585,1085.2254763791095,901.0257119017122,0
76,男性,179.4576912410798,84.02956407949411,2023-08-25 07:19:05,1.4535956740262643,1434.5642063293474,-547.1290890509265,1
23,女性,154.53789153517047,63.704831785347885,2023-08-25 18:52:30,6.3297303360708845,1441.0248321140814,223.18772968440362,0
79,男性,158.86240740906888,74.63439735600156,2023-08-25 05:56:20,9.620182841036861,328.85728254840467,1888.1321007997906,0
45,女性,186.73148633281312,52.598445770612145,2023-08-25 11:44:10,5.946054426846075,141.2005714102997,1835.1046763409981,0
36,女性,157.11317445347007,76.12005223679265,2023-08-25 01:02:38,5.621232698639896,1247.1102541113346,780.8396473742549,0
52,男性,180.38542166021594,80.85168910774209,2023-08-25 18:59:42,9.650423695185015,715.287378190686,1778.3418104564928,0
56,男性,166.93824338548646,76.87592514225672,2023-08-25 12:34:25,7.934394234853412,1587.7309236629137,216.64439856394895,1
65,女性,178.8700058075047,66.54616916585351,2023-08-25 07:32:06,16.326564934742986,609.9445558244796,1061.538554913018,0
58,男性,175.9310115959374,83.61295684865868,2023-08-25 18:48:38,4.729898490169358,523.4853093493098,933.1307732913174,1
26,女性,185.14382067377173,49.23594406324665,2023-08-25 12:58:53,12.674303726254157,894.9510805529217,1565.1675460340768,0
28,男性,183.4131456580009,83.75281833416375,2023-08-25 08:53:36,6.474897810441204,1238.709987005522,1284.5956402741426,0
71,男性,185.21399707459096,84.43334288509698,2023-08-25 20:47:02,11.075274386365122,1370.3344585598345,720.0277584315162,0
50,女性,177.36833666511973,53.996329890743105,2023-08-25 05:11:10,9.03379655323688,1111.533787546431,368.75387670791764,1
28,女性,155.56391590437755,55.610566646546765,2023-08-25 07:26:18,11.091836982470486,1021.1969477500888,421.21583497454134,1
64,男性,170.89386478912186,58.868235929752444,2023-08-25 17:39:31,19.62625291142098,228.45734428287116,1266.452200854769,1
64,男性,151.21454806687242,63.5191439281148,2023-08-25 04:04:20,5.2082259841454634,462.4782451122493,1389.2428196405385,0
75,男性,184.95893171267437,47.376033246543095,2023-08-25 04:28:14,18.82758928424649,1415.293246121125,124.03309304103813,0
68,男性,186.48828336758376,82.94360993442578,2023-08-25 05:51:43,1.6074417342287184,1099.595414277431,-127.38238765818132,1
37,女性,150.89874011013814,84.78551627695444,2023-08-25 23:07:38,8.237567611502207,1153.0310165636743,620.4097002873312,0
67,女性,160.38830770469318,71.67395126689034,2023-08-25 02:17:14,9.60895082247072,775.3969360027716,884.6789781839296,0
56,女性,161.89188134541152,70.79253703943587,2023-08-25 05:08:01,11.598776439942139,371.4838820601747,987.4803974908928,1
75,女性,165.57976422847403,84.6912277925459,2023-08-25 12:27:56,11.601304949873326,639.1722344178853,791.9579025089649,1
76,男性,177.2052579336351,77.01529196212215,2023-08-25 23:14:30,2.20025696776824,1309.4333833418816,342.84180718123247,1
53,男性,159.84221753384935,68.76953976137808,2023-08-25 08:53:44,16.37263088935923,1283.7082283359753,543.216354765466,0
34,男性,171.68965499642823,87.99791342758505,2023-08-25 08:38:06,15.538602410526957,2022.9801021166984,133.7668018559458,0
76,女性,155.86662730360317,70.05552083689219,2023-08-25 11:05:07,9.568511714214925,725.8289492284757,1074.7443538997722,0
38,女性,179.69195098928788,78.86599643918441,2023-08-25 23:55:13,8.935774828559971,813.2585058736089,843.3667545086876,1
34,女性,181.18836544517504,70.21812577742742,2023-08-25 01:49:52,13.763636357588506,261.0562301713198,1898.714684045195,0
68,男性,176.55306018843214,74.25045293315247,2023-08-25 02:51:49,16.578420731836253,1442.7815262938716,458.5534921101603,0
74,男性,189.90680100681615,62.18877648202974,2023-08-25 23:45:49,4.551660612931103,1360.687083284495,197.2239696347648,1
75,男性,183.75551755301177,54.48795810197004,2023-08-25 13:51:19,8.76866923788015,1411.8794022472664,163.0489736930173,1
79,男性,158.1052055045033,73.00046239069694,2023-08-25 05:30:15,16.23262275448364,1476.549876679769,90.29826817349267,1
41,女性,183.5576611242984,51.921222801641,2023-08-25 17:09:42,3.815367249978829,959.647601042751,528.4912743370974,1
42,女性,174.03349413009582,76.8565289008899,2023-08-25 05:55:18,8.23788129923113,1532.0548946358456,319.3925733179819,0
55,男性,154.19394627284177,67.11165498159815,2023-08-25 03:31:17,16.022835203310706,435.63255475963,1776.1446141756667,0
57,男性,171.30112383087192,54.210135286295,2023-08-25 05:43:51,4.818766572984723,1354.5473190589964,166.666909395349,1
32,男性,155.7063322951171,66.43390537507278,2023-08-25 17:46:40,12.42713671179006,817.0222375877147,1100.1254176378516,0
66,女性,183.1196711182191,49.36242709910651,2023-08-25 06:06:50,10.767692927508136,903.8554504123589,688.0738897487872,0
34,男性,160.61830678301104,68.33074102412844,2023-08-25 08:15:41,12.443085134905033,950.0997558573387,1014.2281078669581,0
62,男性,183.4505601953993,74.06392686111644,2023-08-25 19:14:26,12.812495114659718,1091.8432765282294,1261.7430258314996,0
78,男性,152.73569866818536,61.03309784242172,2023-08-25 16:48:46,7.180440554962923,1076.8581457875823,323.6141100129628,1
42,女性,173.91165131353242,72.43384222179229,2023-08-25 02:14:47,5.2254170267134725,682.4254894127788,1491.0045424852622,0
38,男性,189.43642954459818,77.57514591616345,2023-08-25 16:02:16,19.97311196513648,659.740024942876,1726.0891239693833,0
48,女性,157.89993045853058,77.45346990633503,2023-08-25 11:35:50,19.972204046108093,1566.9704729771656,105.50057073591682,0
30,男性,186.5874272140077,79.37174401956415,2023-08-25 03:00:16,7.04549545154457,1333.1111203650216,972.9635735245811,0
46,男性,180.845674762894,60.713228635818176,2023-08-25 03:35:24,2.2996450961287582,1352.5824655680594,323.5144680448715,1
29,女性,161.12638280274305,51.495928878003625,2023-08-25 04:34:00,5.067568074235889,497.2078131981706,900.7977294895763,1
24,男性,165.9974219478777,47.255555135105375,2023-08-25 19:55:29,3.6005796629535483,769.8318725262802,636.8428911582928,1
63,男性,180.34068744471477,66.91225350273888,2023-08-25 09:41:20,10.401276879352514,923.9478059043336,1531.4262786607887,0
54,女性,166.05826330618555,72.97901905225507,2023-08-25 16:37:51,19.504254770152627,1403.5587673156442,258.72712569383805,0
43,男性,188.885066066214,62.478034904935285,2023-08-25 03:11:02,15.500219318270755,1718.6387781714466,203.79778542533305,0
52,男性,186.43391470453415,85.49110405720558,2023-08-25 18:43:34,17.20181711351333,361.6369180803918,1427.732570454147,1
53,男性,170.1310842988526,72.84772117509155,2023-08-25 16:40:52,10.481743833959708,1313.6462591384643,529.8576692988313,0
63,女性,166.40816537019916,62.65921294905117,2023-08-25 05:35:21,4.28886022649929,405.43583945846444,856.7963452046198,1
39,女性,161.42627348725142,47.225533307594745,2023-08-25 07:00:10,14.55154629043305,357.73601381660774,1111.4806307522897,0
52,男性,170.7435821392717,67.23094131584479,2023-08-25 22:07:26,18.80176202490494,1045.126946169091,938.5644967342428,0
21,男性,164.39161368721378,85.38469991391405,2023-08-25 22:34:07,13.244853747527646,1523.1056694228303,774.9881024624162,0
51,男性,186.69855359701268,79.49719691206799,2023-08-25 21:16:31,14.029473036186939,1179.6083637116972,1456.876006426753,0
53,男性,163.3604477542454,84.29720675504112,2023-08-25 19:30:42,17.479017939607562,1014.6066799116371,1308.9008006589609,0
68,女性,173.42332034900468,50.87264594902896,2023-08-25 20:07:32,1.7810680333671023,20.81489183167956,430.8631691191593,1
61,男性,163.1788195529591,59.24182450852982,2023-08-25 17:18:05,18.539943232762855,677.363224580218,1065.8859380880263,0
61,女性,175.2239428545672,50.1620650105386,2023-08-25 22:19:32,16.634752881153766,185.05228652476714,2016.265844417767,0
61,男性,160.90766442111396,45.7269701042731,2023-08-25 02:26:55,14.482314893401565,620.3060976106377,1250.1258693006891,0
21,男性,153.7195503670063,66.44702738498458,2023-08-25 05:54:49,10.311054775025418,1385.1899527367639,523.9748518559056,0
30,女性,160.39387730987335,66.43790177937701,2023-08-25 14:32:19,19.081278523435003,217.7950474873445,2208.9890723502263,0
51,男性,168.96405681213656,50.627946771012326,2023-08-25 22:42:59,4.164026183120896,185.79807383001943,1146.3441662100968,1
42,男性,166.6229191623434,53.35722361029071,2023-08-25 23:48:44,4.432496883016846,1635.365496074773,5.183689459207862,1
76,男性,151.39946213791166,56.2855396421441,2023-08-25 22:49:29,15.514147996061851,1147.5368872909087,236.07426321987253,0
54,女性,173.94836840841924,54.71428122743335,2023-08-25 11:34:29,14.588482740221508,657.2368785648745,991.93358424654,0
66,男性,167.79597450436717,48.96486483396381,2023-08-25 00:52:23,10.501145315962264,828.6505077912584,860.5675754771675,0
52,女性,171.50580426062368,85.84347906646568,2023-08-25 11:12:32,13.276863983651332,128.9005047455195,1638.7601741540277,1
73,男性,161.14199628574974,47.397957470748885,2023-08-25 12:40:02,12.002655230454675,808.2160257321872,954.3186116028429,0
56,女性,169.08626575079967,89.29429392310385,2023-08-25 06:50:58,5.431272470797156,1026.74059616127,1025.5847401381911,0
64,女性,172.0607948789819,58.135536890862035,2023-08-25 09:35:58,5.277920994780151,1118.8346853131952,220.47499389060386,1
54,女性,167.45739182515746,89.36216297265098,2023-08-25 22:21:24,5.523532973688884,780.6062485199102,928.3862334706968,1
56,女性,180.43578586366294,76.23200473822996,2023-08-25 06:57:29,17.084346741586586,1394.643455589877,419.6896038515764,0
31,男性,178.27010055262943,46.686995439548426,2023-08-25 22:54:25,9.469509663116046,1465.5170790775173,424.98721753104195,0
21,女性,153.89604536407487,66.80405125701598,2023-08-25 13:05:59,15.209129603362557,51.640808171214466,2347.905666206204,0
33,男性,186.6547663674205,61.55554687354856,2023-08-25 02:36:15,10.043865209263043,354.56814589090493,1381.2181660173258,1
64,女性,152.57269085406352,86.99486775759765,2023-08-25 12:21:36,18.431963134734985,496.9462427595347,1145.1406567657837,0
67,女性,154.54613149274095,81.93089861642989,2023-08-25 23:21:26,1.0411743778204494,1471.423467500006,-879.4877160379402,1
44,男性,155.52122562324814,49.7386241131985,2023-08-25 06:28:46,1.8662872595528015,88.56554442021697,591.5674856778072,1
43,女性,167.8970085190585,53.32249374486412,2023-08-25 01:25:10,7.81630320772403,873.650316685722,476.6010121170812,1
22,女性,154.140302337199,45.62693401581656,2023-08-25 14:17:03,14.298500546502494,33.97168894051291,2102.165136585117,0
